cbsa_code,cbsa_name,year,age_group,owner_units_estimated,renter_units_estimated,total_age_group_units,age_group_share_of_total_units,owner_rate_within_age_group,renter_rate_within_age_group,owner_units_cps,renter_units_cps,total_units_cps,avg_hh_income_cps,avg_person_income_cps,avg_hh_size_cps,avg_age_cps,avg_education_cps,married_share_cps,cps_records,owner_rate_cps,renter_rate_cps,fmr_0br,fmr_1br,fmr_2br,fmr_3br,fmr_4br,annual_change_pct,hpi
12100,"Atlantic City-Hammonton, NJ",2017,55-64,16709.0,5615.0,22324.0,0.22868733225429735,0.7484769754524279,0.25152302454757214,2113484.0,0.0,2113484.0,129363.78698017113,101054.40872606558,2.370234172579494,58.28507809853304,41.81995983882537,0.6709177831485831,8.0,1.0,0.0,912.0,1013.0,1310.0,1765.0,2010.0,-1.85,588.93
12100,"Atlantic City-Hammonton, NJ",2017,65-74,12488.0,4291.0,16779.0,0.17188428363621464,0.7442636629119733,0.2557363370880267,733060.0,380708.0,1113768.0,122467.12336141818,89188.17252066858,2.0,67.05091904238584,39.34181984039764,0.6581801596023589,4.0,0.6581801596023589,0.3418198403976412,912.0,1013.0,1310.0,1765.0,2010.0,-1.85,588.93
12100,"Atlantic City-Hammonton, NJ",2017,75+,8704.0,2895.0,11599.0,0.11882029953492183,0.7504095180619019,0.2495904819380981,1424962.0,382744.0,1807706.0,47720.53292736761,36378.15010405453,2.0,78.80902204230112,39.211729119668796,0.6030073474337088,6.0,0.7882708803312043,0.2117291196687957,912.0,1013.0,1310.0,1765.0,2010.0,-1.85,588.93
12100,"Atlantic City-Hammonton, NJ",2018,15-34,4645.0,6326.0,10971.0,0.11312525133789093,0.42338893446358583,0.5766110655364142,731400.0,1163572.0,1894972.0,22920.06911869938,22920.06911869938,2.579365816486998,29.3308217746753,39.433419596701164,0.3859687636545553,8.0,0.3859687636545553,0.6140312363454447,890.0,1020.0,1312.0,1734.0,1985.0,4.51,615.47
12100,"Atlantic City-Hammonton, NJ",2018,35-44,8159.0,5795.0,13954.0,0.14388385353832195,0.5847068940805504,0.4152931059194496,1867658.0,2066804.0,3934462.0,86885.35467822538,37535.21777005344,3.527533878837818,40.22674510517575,40.35078493578029,0.7528754884403509,14.0,0.4746920925910582,0.5253079074089418,890.0,1020.0,1312.0,1734.0,1985.0,4.51,615.47
12100,"Atlantic City-Hammonton, NJ",2018,45-54,14865.0,5826.0,20691.0,0.21335106876604695,0.7184283021603596,0.2815716978396404,2785646.0,2550868.0,5336514.0,133475.006906756,66414.41016926031,3.2318127526696268,49.57327348902298,40.24541676457702,0.7642494707218982,24.0,0.5219973188489715,0.47800268115102856,890.0,1020.0,1312.0,1734.0,1985.0,4.51,615.47
12100,"Atlantic City-Hammonton, NJ",2018,55-64,16754.0,6256.0,23010.0,0.23726296903517183,0.7281182094741416,0.2718817905258583,1414276.0,823368.0,2237644.0,69446.75793468488,25399.277263943684,2.2231615037959567,59.918944210964746,38.22662943703288,0.5333869015804122,10.0,0.6320379828069166,0.3679620171930834,890.0,1020.0,1312.0,1734.0,1985.0,4.51,615.47
12100,"Atlantic City-Hammonton, NJ",2018,65-74,13176.0,3757.0,16933.0,0.17460121054639569,0.7781255536526309,0.22187444634736905,3205744.0,0.0,3205744.0,132460.87893855528,89135.69610112348,2.705643994030715,69.89335954461741,40.63619428126513,0.7753694618160402,8.0,1.0,0.0,890.0,1020.0,1312.0,1734.0,1985.0,4.51,615.47
12100,"Atlantic City-Hammonton, NJ",2018,75+,9260.0,2162.0,11422.0,0.11777564677617265,0.810716161793031,0.189283838206969,,,,,,,,,,,,,890.0,1020.0,1312.0,1734.0,1985.0,4.51,615.47
12100,"Atlantic City-Hammonton, NJ",2019,15-34,5104.0,8300.0,13404.0,0.13144398136798235,0.3807818561623396,0.6192181438376604,1805198.0,0.0,1805198.0,43323.82262887506,25382.421408621103,3.252093122194906,26.495112447498833,40.275174246813926,0.4763654734826872,8.0,1.0,0.0,858.0,1003.0,1279.0,1683.0,1913.0,5.57,649.77
12100,"Atlantic City-Hammonton, NJ",2019,35-44,8985.0,6716.0,15701.0,0.15396911007599903,0.5722565441691612,0.4277434558308388,651968.0,445846.0,1097814.0,90577.62338611095,48382.29157216068,4.406121619873677,40.52561362853817,42.501527581174955,0.7439784881591963,6.0,0.5938783801263238,0.40612161987367623,858.0,1003.0,1279.0,1683.0,1913.0,5.57,649.77
12100,"Atlantic City-Hammonton, NJ",2019,45-54,12320.0,5877.0,18197.0,0.1784456974748713,0.677034676045502,0.322965323954498,4647348.0,1586010.0,6233358.0,116048.55015643254,79265.87626188004,3.2399098527631494,48.02583134162999,41.21685229694813,0.739636966142487,24.0,0.7455608999194335,0.2544391000805665,858.0,1003.0,1279.0,1683.0,1913.0,5.57,649.77
12100,"Atlantic City-Hammonton, NJ",2019,55-64,17003.0,7154.0,24157.0,0.2368913949497426,0.7038539553752535,0.2961460446247465,1081038.0,638370.0,1719408.0,108414.76810274234,65310.494519043765,2.8552397104119556,59.93190795901845,42.32722425392926,0.6287268641299796,10.0,0.6287268641299796,0.37127313587002037,858.0,1003.0,1279.0,1683.0,1913.0,5.57,649.77
12100,"Atlantic City-Hammonton, NJ",2019,65-74,14591.0,3494.0,18085.0,0.17734738906594755,0.8068012164777439,0.193198783522256,2861122.0,329502.0,3190624.0,87177.4041385008,50378.326821963354,2.195161824144744,69.17082802611652,40.27825591483045,0.8967280381517847,14.0,0.8967280381517847,0.10327196184821527,858.0,1003.0,1279.0,1683.0,1913.0,5.57,649.77
12100,"Atlantic City-Hammonton, NJ",2019,75+,9656.0,2775.0,12431.0,0.12190242706545722,0.7767677580242941,0.2232322419757059,351824.0,0.0,351824.0,34416.0,16008.0,2.0,85.0,43.0,1.0,2.0,1.0,0.0,858.0,1003.0,1279.0,1683.0,1913.0,5.57,649.77
12100,"Atlantic City-Hammonton, NJ",2020,15-34,6273.0,7858.0,14131.0,0.13189654367772105,0.44391762791026823,0.5560823720897318,651302.0,1518486.0,2169788.0,59234.42692465808,30734.854741569223,2.7877663624280347,29.79070305486066,39.55546809181358,0.3001684957240062,8.0,0.3001684957240062,0.6998315042759938,872.0,1028.0,1305.0,1745.0,1980.0,5.39,684.82
12100,"Atlantic City-Hammonton, NJ",2020,35-44,9710.0,7073.0,16783.0,0.1566498968610284,0.5785616397545135,0.42143836024548653,1147954.0,0.0,1147954.0,107176.3921864465,64923.902072731136,4.0,41.46328162975171,42.14687348099314,0.5367183702482852,4.0,1.0,0.0,872.0,1028.0,1305.0,1745.0,1980.0,5.39,684.82
12100,"Atlantic City-Hammonton, NJ",2020,45-54,12518.0,5790.0,18308.0,0.17088400832578848,0.6837448110115797,0.31625518898842037,2128548.0,425916.0,2554464.0,101774.73850482919,58458.989981459905,4.317417665702081,49.88409779899032,39.22281308329262,0.442455246971576,10.0,0.8332660002254876,0.1667339997745124,872.0,1028.0,1305.0,1745.0,1980.0,5.39,684.82
12100,"Atlantic City-Hammonton, NJ",2020,55-64,17852.0,7056.0,24908.0,0.2324873759765534,0.7167175204753493,0.2832824795246507,1137420.0,0.0,1137420.0,63443.713808443674,40538.91392097906,2.3583126725396073,60.78942694870848,39.642114610258304,0.6416873274603928,6.0,1.0,0.0,872.0,1028.0,1305.0,1745.0,1980.0,5.39,684.82
12100,"Atlantic City-Hammonton, NJ",2020,65-74,15172.0,4616.0,19788.0,0.18469809682929333,0.7667273094804933,0.23327269051950678,3027146.0,398836.0,3425982.0,113842.18881243393,75526.64014288459,2.3304319754161,69.32440684160045,40.624870766980095,0.8835849108372431,14.0,0.8835849108372431,0.11641508916275684,872.0,1028.0,1305.0,1745.0,1980.0,5.39,684.82
12100,"Atlantic City-Hammonton, NJ",2020,75+,9903.0,3316.0,13219.0,0.12338407832961536,0.7491489522656782,0.2508510477343218,3255260.0,0.0,3255260.0,57935.10513691686,37833.18736690771,2.27071140246862,80.21958184599694,39.0,1.0,10.0,1.0,0.0,872.0,1028.0,1305.0,1745.0,1980.0,5.39,684.82
12100,"Atlantic City-Hammonton, NJ",2021,15-34,7443.0,7415.0,14858.0,0.13230750051202594,0.5009422533315385,0.4990577466684614,1351802.0,3407526.0,4759328.0,76001.61364125356,41166.41796026666,2.674151897074545,24.58496367554411,40.65999779800846,0.37885432565269717,14.0,0.2840321154583168,0.7159678845416831,939.0,1108.0,1401.0,1919.0,2138.0,15.65,792.02
12100,"Atlantic City-Hammonton, NJ",2021,35-44,10435.0,7430.0,17865.0,0.15908423049181203,0.5841029946823397,0.4158970053176602,2715332.0,944140.0,3659472.0,104137.57210876323,51888.69676991653,2.8871580380994852,38.188605897244194,40.25732455392472,0.5267830987639747,14.0,0.742001031842845,0.2579989681571549,939.0,1108.0,1401.0,1919.0,2138.0,15.65,792.02
12100,"Atlantic City-Hammonton, NJ",2021,45-54,12716.0,5704.0,18420.0,0.16402639382363154,0.6903365906623236,0.30966340933767644,939608.0,0.0,939608.0,237025.6613396225,103326.81288367063,3.582636588875361,51.07845612212753,43.91318294437681,1.0,4.0,1.0,0.0,939.0,1108.0,1401.0,1919.0,2138.0,15.65,792.02
12100,"Atlantic City-Hammonton, NJ",2021,55-64,18700.0,6958.0,25658.0,0.22847932750959493,0.7288175227999064,0.27118247720009353,761820.0,0.0,761820.0,61008.73850253341,49723.28846184138,2.9533643117796853,63.0,41.43004646766953,1.0,4.0,1.0,0.0,939.0,1108.0,1401.0,1919.0,2138.0,15.65,792.02
12100,"Atlantic City-Hammonton, NJ",2021,65-74,15754.0,5738.0,21492.0,0.1913819357251623,0.7330169365345245,0.2669830634654755,2480728.0,0.0,2480728.0,117614.78040155955,75188.99883905047,2.923297515890497,67.08378105136879,41.06111754291482,0.8388295693844711,10.0,1.0,0.0,939.0,1108.0,1401.0,1919.0,2138.0,15.65,792.02
12100,"Atlantic City-Hammonton, NJ",2021,75+,10150.0,3856.0,14006.0,0.12472061193777327,0.7246894188205055,0.27531058117949453,1721008.0,0.0,1721008.0,48966.41555181614,34131.34289672099,2.0,78.0,39.0,1.0,4.0,1.0,0.0,939.0,1108.0,1401.0,1919.0,2138.0,15.65,792.02
12100,"Atlantic City-Hammonton, NJ",2022,15-34,7011.0,7012.0,14023.0,0.1310903787907116,0.4999643442915211,0.500035655708479,1111208.0,512954.0,1624162.0,39256.18197445821,30553.4144241769,3.785461056224687,31.88674898193653,39.874327807201496,0.0,6.0,0.6841731305128429,0.31582686948715705,946.0,1107.0,1407.0,1972.0,2183.0,18.17,935.95
12100,"Atlantic City-Hammonton, NJ",2022,35-44,8835.0,6996.0,15831.0,0.1479919979059941,0.5580822436990714,0.44191775630092855,2379352.0,1439806.0,3819158.0,120749.47300635376,64213.03581836625,3.2955672428320586,40.77684034020064,40.05532633109183,0.7308281039956975,16.0,0.6230043376053046,0.3769956623946954,946.0,1107.0,1407.0,1972.0,2183.0,18.17,935.95
12100,"Atlantic City-Hammonton, NJ",2022,45-54,13549.0,5559.0,19108.0,0.17862618255244364,0.7090747330960854,0.29092526690391457,959804.0,0.0,959804.0,146440.93275293705,94240.79829215132,3.4608899316943877,50.76533959016633,42.38266979508316,1.0,4.0,1.0,0.0,946.0,1107.0,1407.0,1972.0,2183.0,18.17,935.95
12100,"Atlantic City-Hammonton, NJ",2022,55-64,19425.0,5402.0,24827.0,0.23208877089331786,0.7824143070044709,0.21758569299552907,4287608.0,486518.0,4774126.0,160870.83361897027,116644.04004628281,2.853824553436587,58.403134311913846,41.12161430175911,0.876550388489956,14.0,0.8980927608529813,0.10190723914701874,946.0,1107.0,1407.0,1972.0,2183.0,18.17,935.95
12100,"Atlantic City-Hammonton, NJ",2022,65-74,14130.0,4880.0,19010.0,0.1777100549676551,0.7432930036822725,0.25670699631772753,1504000.0,0.0,1504000.0,127558.75005053192,78791.11513031914,2.0,67.0,39.587837765957445,0.4121622340425532,4.0,1.0,0.0,946.0,1107.0,1407.0,1972.0,2183.0,18.17,935.95
12100,"Atlantic City-Hammonton, NJ",2022,75+,11981.0,2192.0,14173.0,0.13249261488987774,0.8453397304734354,0.1546602695265646,518934.0,0.0,518934.0,45961.0,0.0,2.0,85.0,43.0,1.0,2.0,1.0,0.0,946.0,1107.0,1407.0,1972.0,2183.0,18.17,935.95
12100,"Atlantic City-Hammonton, NJ",2023,15-34,7334.0,8272.0,15606.0,0.14039475341405927,0.46994745610662564,0.5300525438933743,453610.0,447640.0,901250.0,68285.72229680998,37258.219140083216,4.006624133148405,33.00662413314841,39.0,1.0,4.0,0.5033120665742025,0.4966879334257975,1081.0,1257.0,1583.0,2240.0,2445.0,12.14,1049.61
12100,"Atlantic City-Hammonton, NJ",2023,35-44,10798.0,7474.0,18272.0,0.16437863221720433,0.5909588441330998,0.40904115586690015,440254.0,1132882.0,1573136.0,46138.6809532043,24682.991171774087,3.506706349609951,40.52688388035109,40.85298537443679,0.0,6.0,0.27985755840563054,0.7201424415943695,1081.0,1257.0,1583.0,2240.0,2445.0,12.14,1049.61
12100,"Atlantic City-Hammonton, NJ",2023,45-54,11599.0,6111.0,17710.0,0.1593227657928354,0.6549407114624506,0.3450592885375494,3358448.0,472874.0,3831322.0,140732.29240820793,66903.59014094874,3.5922462272813407,48.956482905900366,42.79063466866006,1.0,14.0,0.8765768056039143,0.12342319439608573,1081.0,1257.0,1583.0,2240.0,2445.0,12.14,1049.61
12100,"Atlantic City-Hammonton, NJ",2023,55-64,18527.0,5195.0,23722.0,0.21340794184853992,0.7810049742854734,0.2189950257145266,4228428.0,0.0,4228428.0,132507.86516596712,76802.70500289943,2.6359701525011188,58.31802930072358,40.37806012068788,0.6181900223913,12.0,1.0,0.0,1081.0,1257.0,1583.0,2240.0,2445.0,12.14,1049.61
12100,"Atlantic City-Hammonton, NJ",2023,65-74,15702.0,4959.0,20661.0,0.1858705626225733,0.7599825758675766,0.2400174241324234,649196.0,0.0,649196.0,49581.0,27569.0,3.0,72.0,39.0,0.0,2.0,1.0,0.0,1081.0,1257.0,1583.0,2240.0,2445.0,12.14,1049.61
12100,"Atlantic City-Hammonton, NJ",2023,75+,10980.0,4207.0,15187.0,0.13662534410478777,0.7229867649963785,0.2770132350036215,491038.0,0.0,491038.0,84599.0,38588.0,2.0,76.0,39.0,1.0,2.0,1.0,0.0,1081.0,1257.0,1583.0,2240.0,2445.0,12.14,1049.61
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,15-34,141574.0,242238.0,383812.0,0.18030821499508606,0.3688628807853845,0.6311371192146155,29905312.0,28380238.0,58285550.0,77145.26647023148,38805.93800315859,3.335201435004045,29.085373270047207,40.73967218289953,0.7000984291990039,322.0,0.5130827795225403,0.48691722047745967,843.1666666666666,942.1666666666666,1099.0,1372.0833333333333,1572.3333333333333,16.3075,868.4358333333333
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,35-44,332014.0,189103.0,521117.0,0.24481172051315297,0.6371198790290856,0.3628801209709144,67489458.0,24263542.0,91753000.0,95987.68234954715,52398.813117391255,3.8306948437653263,39.69970677798001,40.95782993471603,0.7620318245724935,602.0,0.7355558728324959,0.26444412716750404,843.1666666666666,942.1666666666666,1099.0,1372.0833333333333,1572.3333333333333,16.3075,868.4358333333333
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,45-54,367263.0,146001.0,513264.0,0.2411225174336338,0.7155440475077153,0.28445595249228467,71718868.0,15239170.0,86958038.0,126736.89580507785,71187.54505831882,3.543644119477489,49.26885972289301,41.006206464777875,0.8163970304849795,522.0,0.8247526007889,0.17524739921109997,843.1666666666666,942.1666666666666,1099.0,1372.0833333333333,1572.3333333333333,16.3075,868.4358333333333
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,55-64,289453.0,53808.0,343261.0,0.1612580591212058,0.8432446447455435,0.15675535525445652,45267964.0,12768204.0,58036168.0,109343.22709225047,67150.2252669749,2.6635104509312195,58.669635631353195,40.812819137197344,0.8469459251685949,268.0,0.7799957433440471,0.22000425665595288,843.1666666666666,942.1666666666666,1099.0,1372.0833333333333,1572.3333333333333,16.3075,868.4358333333333
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,65-74,176233.0,0.0,176233.0,0.08279120416565663,1.0,0.0,25360894.0,3961168.0,29322062.0,64380.85574431976,36009.38195356111,2.488559979171997,68.13229124200065,40.05142230447504,0.7878454796255461,140.0,0.8649082728220137,0.13509172717798631,843.1666666666666,942.1666666666666,1099.0,1372.0833333333333,1572.3333333333333,16.3075,868.4358333333333
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,75+,190957.0,0.0,190957.0,0.0897082837712647,1.0,0.0,14681116.0,1766550.0,16447666.0,51937.51119933977,18665.801371696143,2.3381232328039734,78.5165923237984,39.109965268020396,0.613579093836171,72.0,0.8925957032444604,0.10740429675553965,843.1666666666666,942.1666666666666,1099.0,1372.0833333333333,1572.3333333333333,16.3075,868.4358333333333
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,15-34,133557.0,229794.0,363351.0,0.17111843378674374,0.3675702007150111,0.6324297992849889,33937710.0,34152504.0,68090214.0,78863.11944341958,32419.53427407351,3.481480818961738,28.814334964492843,40.67611322237877,0.6608223319726972,340.0,0.4984227248867216,0.5015772751132784,859.0833333333334,953.4166666666666,1094.0833333333333,1343.5833333333333,1520.25,8.5175,942.63
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,35-44,328023.0,201073.0,529096.0,0.249175257100795,0.6199687769327306,0.38003122306726944,64399422.0,21721202.0,86120624.0,127266.84470628081,72214.24012067074,3.841871234003135,39.8420960814218,41.133376832011805,0.8076794705992841,496.0,0.7477816463568587,0.25221835364314127,859.0833333333334,953.4166666666666,1094.0833333333333,1343.5833333333333,1520.25,8.5175,942.63
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,45-54,376856.0,143970.0,520826.0,0.24528053974095185,0.7235737079178075,0.2764262920821925,65020932.0,16205354.0,81226286.0,125780.95276110494,68825.97531626646,3.6486807731182,49.4712443949487,41.12319883738129,0.7529468970180416,454.0,0.8004912596890125,0.1995087403109875,859.0833333333334,953.4166666666666,1094.0833333333333,1343.5833333333333,1520.25,8.5175,942.63
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,55-64,296361.0,55065.0,351426.0,0.16550241147524075,0.8433098290963105,0.15669017090368953,45002100.0,12984862.0,57986962.0,109042.78016275451,56569.68144208003,2.7535039687024816,58.94853436191398,40.45287690705369,0.8287446064168701,260.0,0.7760727316599204,0.22392726834007962,859.0833333333334,953.4166666666666,1094.0833333333333,1343.5833333333333,1520.25,8.5175,942.63
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,65-74,180378.0,0.0,180378.0,0.0849481654091643,1.0,0.0,28894304.0,4791050.0,33685354.0,82867.10915248211,48628.82524369493,2.292967739035784,68.18508239515607,39.974603443383735,0.8284519735194115,140.0,0.8577705313709929,0.14222946862900712,859.0833333333334,953.4166666666666,1094.0833333333333,1343.5833333333333,1520.25,8.5175,942.63
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,75+,178312.0,0.0,178312.0,0.08397519248710435,1.0,0.0,14855470.0,4952594.0,19808064.0,45166.90042186859,23762.94869554137,2.1852102254920016,78.67332789312474,38.915170003489486,0.6805562623384093,80.0,0.7499708199650404,0.2500291800349595,859.0833333333334,953.4166666666666,1094.0833333333333,1343.5833333333333,1520.25,8.5175,942.63
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,15-34,127967.0,230248.0,358215.0,0.16880181178679274,0.357235179989671,0.642764820010329,29016262.0,32290292.0,61306554.0,84625.3076151695,36961.41900485876,3.5003237663627287,28.588288195092485,40.33670833953577,0.6395291766032063,332.0,0.4732978793751807,0.5267021206248194,882.25,991.9166666666666,1153.5833333333333,1428.5833333333333,1610.8333333333333,-0.5608333333333333,937.7291666666666
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,35-44,317428.0,194283.0,511711.0,0.24113379928599163,0.6203267078487662,0.3796732921512338,58438546.0,33360086.0,91798632.0,114601.3945100184,64974.32873459378,3.7262811280237815,39.57657212146691,41.26125371890073,0.7594944552114894,534.0,0.6365949549226398,0.3634050450773602,882.25,991.9166666666666,1153.5833333333333,1428.5833333333333,1610.8333333333333,-0.5608333333333333,937.7291666666666
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,45-54,387898.0,154070.0,541968.0,0.25539181868560634,0.715721223393263,0.28427877660673695,72357962.0,17639802.0,89997764.0,132776.26388708947,74342.83992135627,3.448217669052311,49.26582375979919,41.19841948517743,0.8062374971893747,512.0,0.8039973304225647,0.19600266957743528,882.25,991.9166666666666,1153.5833333333333,1428.5833333333333,1610.8333333333333,-0.5608333333333333,937.7291666666666
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,55-64,296300.0,51194.0,347494.0,0.1637497502478672,0.8526765929771449,0.14732340702285507,48053494.0,7312010.0,55365504.0,114606.3344476734,56246.52077571623,2.7523346306032,58.97436728833896,40.54248201190402,0.8459903119458644,256.0,0.867932024966304,0.13206797503369608,882.25,991.9166666666666,1153.5833333333333,1428.5833333333333,1610.8333333333333,-0.5608333333333333,937.7291666666666
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,65-74,185142.0,0.0,185142.0,0.08724454597889642,1.0,0.0,28950910.0,4457438.0,33408348.0,87598.06963594847,51671.74359115273,2.2835906761986555,68.73056434876696,40.074647929313954,0.8271078833350275,142.0,0.8665771201856494,0.13342287981435058,882.25,991.9166666666666,1153.5833333333333,1428.5833333333333,1610.8333333333333,-0.5608333333333333,937.7291666666666
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,75+,177574.0,0.0,177574.0,0.08367827401484565,1.0,0.0,13460954.0,2131406.0,15592360.0,52315.43707880013,27632.42713226221,2.349605576064175,79.31948197707082,39.54519751981098,0.7143558768525098,64.0,0.8633044644941497,0.1366955355058503,882.25,991.9166666666666,1153.5833333333333,1428.5833333333333,1610.8333333333333,-0.5608333333333333,937.7291666666666
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,15-34,117821.0,236549.0,354370.0,0.16608931993695195,0.33248017608714053,0.6675198239128595,29377088.0,31950326.0,61327414.0,97457.08515239204,49662.23610175378,3.3732514141228913,28.888247105935367,40.2769374231237,0.5874260082122491,348.0,0.47902049155374465,0.5209795084462554,933.3333333333334,1049.0833333333333,1219.8333333333333,1511.0833333333333,1704.5833333333333,-4.766666666666667,893.3583333333332
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,35-44,312924.0,192360.0,505284.0,0.23682105126004693,0.6193032037428456,0.3806967962571544,58222774.0,26740004.0,84962778.0,116465.69046089807,68856.84415916815,3.743255169928648,39.92131994554133,41.02446871499423,0.7358966534733599,532.0,0.6852738972353282,0.31472610276467183,933.3333333333334,1049.0833333333333,1219.8333333333333,1511.0833333333333,1704.5833333333333,-4.766666666666667,893.3583333333332
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,45-54,381673.0,158584.0,540257.0,0.2532125115590424,0.7064656265444038,0.29353437345559613,70688942.0,18731584.0,89420526.0,116048.44034301475,58057.922012156356,3.4123238774059548,49.565094506377655,41.09928427394847,0.8447590880867778,498.0,0.7905225473623361,0.20947745263766399,933.3333333333334,1049.0833333333333,1219.8333333333333,1511.0833333333333,1704.5833333333333,-4.766666666666667,893.3583333333332
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,55-64,308671.0,55231.0,363902.0,0.1705568634582405,0.8482256211837252,0.1517743788162747,48587572.0,4860178.0,53447750.0,104966.09584833786,56542.95886936307,2.7294883320626218,59.014210850784174,41.18714999228218,0.6983467405082534,250.0,0.9090667427534368,0.09093325724656323,933.3333333333334,1049.0833333333333,1219.8333333333333,1511.0833333333333,1704.5833333333333,-4.766666666666667,893.3583333333332
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,65-74,189887.0,0.0,189887.0,0.08899794761088127,1.0,0.0,23327408.0,4062356.0,27389764.0,69843.23472323456,37797.96133562889,2.612851209670883,68.86499949397154,39.72632973398383,0.8697865377737464,124.0,0.8516834245085134,0.14831657549148652,933.3333333333334,1049.0833333333333,1219.8333333333333,1511.0833333333333,1704.5833333333333,-4.766666666666667,893.3583333333332
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,75+,179911.0,0.0,179911.0,0.08432230617483694,1.0,0.0,14420406.0,2888918.0,17309324.0,59269.38321692979,31518.821419022486,2.2316983609527443,78.81407015086205,39.23678348155018,0.8445814521699403,72.0,0.8331004723234714,0.16689952767652855,933.3333333333334,1049.0833333333333,1219.8333333333333,1511.0833333333333,1704.5833333333333,-4.766666666666667,893.3583333333332
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009,15-34,115138.0,247695.0,362833.0,0.1710648525760646,0.31733056254530323,0.6826694374546968,17999252.0,31734326.0,49733578.0,85500.45393118508,39391.537569768254,3.377777283588967,28.39317130973364,40.19376591002562,0.5826361819372818,296.0,0.36191347423264014,0.6380865257673598,963.5833333333334,1085.5,1261.8333333333333,1561.8333333333333,1760.8333333333333,-8.7775,814.3841666666667
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009,35-44,291010.0,185528.0,476538.0,0.2246733420523841,0.6106753291447902,0.3893246708552099,59646766.0,27232374.0,86879140.0,114676.78613756996,64092.926913986485,3.970190128493445,40.035662392606554,41.104729213479786,0.7748199625364616,550.0,0.6865487618777073,0.31345123812229264,963.5833333333334,1085.5,1261.8333333333333,1561.8333333333333,1760.8333333333333,-8.7775,814.3841666666667
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009,45-54,381274.0,156845.0,538119.0,0.2537069323996971,0.7085310126570517,0.2914689873429483,68108348.0,15422522.0,83530870.0,126164.52582591322,64181.30142190546,3.504715969078258,49.39469748130242,41.170670986666366,0.7561036297119855,464.0,0.8153673965086201,0.1846326034913799,963.5833333333334,1085.5,1261.8333333333333,1561.8333333333333,1760.8333333333333,-8.7775,814.3841666666667
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009,55-64,305454.0,61013.0,366467.0,0.17277817433638248,0.8335102478531491,0.16648975214685088,54697828.0,7140188.0,61838016.0,133048.60960167286,68222.79387660173,2.883356089561476,58.73543643444188,41.200841307715955,0.8271951674516854,290.0,0.8845340057481792,0.11546599425182076,963.5833333333334,1085.5,1261.8333333333333,1561.8333333333333,1760.8333333333333,-8.7775,814.3841666666667
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009,65-74,197380.0,0.0,197380.0,0.09305873666800879,1.0,0.0,24078842.0,4767068.0,28845910.0,78325.57502723957,43639.22359287677,2.4578070859959005,68.9173293544908,40.698598102815964,0.7979665054768597,122.0,0.8347402456708768,0.16525975432912327,963.5833333333334,1085.5,1261.8333333333333,1561.8333333333333,1760.8333333333333,-8.7775,814.3841666666667
35620,"New York-Newark-Jersey City, NY-NJ-PA",2009,75+,179689.0,0.0,179689.0,0.08471796196746291,1.0,0.0,13745892.0,2885342.0,16631234.0,47991.36894604453,27804.20764219901,2.161699727151936,79.17395594337738,39.87115315676515,0.7840786799103422,68.0,0.8265106485784518,0.17348935142154814,963.5833333333334,1085.5,1261.8333333333333,1561.8333333333333,1760.8333333333333,-8.7775,814.3841666666667
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010,15-34,114844.0,239876.0,354720.0,0.16523043385099823,0.3237595850248083,0.6762404149751917,25057868.0,37871302.0,62929170.0,85915.77784521868,40315.94738376496,3.483255539521656,28.14827651469104,40.28292980822725,0.6183770419981703,346.0,0.3981916176552146,0.6018083823447854,1010.3333333333334,1138.6666666666667,1322.5,1636.0833333333333,1845.3333333333333,-3.9408333333333334,782.3583333333332
